id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,Gender,Location
1224162,1,1,1.9,42,0.29,0,62.2,6.5,0,M,California
1224167,0,0,0.81,28,0,0,71.6,6.4,0,M,California
1224245,1,0,1.9,14,0.07,3,149.3,12.4,0,M,Washington DC
1224250,1,0,1.9,14,0.07,0,11.8,1.6,0,F,Chicago
1224308,1,0,0.98,28,0,0,25.2,1.5,0,F,Chicago
1224312,1,1,2.3,14,1.63,0,43.5,2.2,0,M,New York
1224330,1,0,1.9,22,0.04,0,110.6,8.6,0,F,Washington DC
1224376,1,0,1.9,14,0.08,1,17.6,2.5,0,M,California
1224411,1,0,1.9,14,0.05,0,91.9,10.9,0,M,California
1224438,1,1,1.9,34,0.28,1,123.2,110.2,0,F,New York
1224485,1,0,0.61,14,0,0,32.2,1.4,0,F,New Jersey
1224496,1,1,1.9,23,0.08,1,77.1,7.1,0,F,New York
1224526,1,1,1.9,20,0.04,0,28.1,2.2,0,F,New Jersey
1224534,1,0,1.9,14,0.04,0,95.8,8.8,0,F,Chicago
1224535,1,0,0.82,10,1.01,0,13.8,2,0,M,New York
1224536,1,0,1.09,22,0,0,36.3,3.7,0,F,Chicago
1224538,1,0,1.97,14,0,1,331.8,61.4,0,M,New York
1224548,1,1,1.9,20,1.97,0,26.5,2.8,0,F,California
1224551,1,0,0.39,19,0,0,24.5,1,0,F,Chicago
1224557,1,0,1.9,14,0.04,0,4.7,0.4,0,F,California
1224562,1,1,1.9,20,0.04,0,76.5,4.5,0,M,California
1224611,1,0,2.05,33,,3,76.4,5.1,0,F,California
1224650,1,0,1.01,22,0,0,12.9,0.5,0,F,California
1224667,1,0,0.1,14,,0,1.4,0.1,0,F,New Jersey
1224677,0,0,1.9,25,0.41,0,32.3,0.5,0,F,California
1224692,1,1,1.98,20,,0,17,2.2,0,M,Chicago
1224747,1,0,1.48,14,0,0,26.4,1.1,0,M,New York
1224770,1,0,1.9,22,0.05,1,86,5.6,0,F,Chicago
1224778,1,0,1.9,8,0.08,0,11.1,0.3,0,M,Washington DC
1224791,1,1,1.9,15,1.26,0,41,10,0,M,Chicago
1224804,1,0,1.9,14,0.08,0,97,3.9,0,M,Chicago
1224896,1,0,1.9,22,0.06,0,26.3,1.7,0,F,Washington DC
1224915,1,0,1.9,14,0.05,0,12.3,1,0,F,Washington DC
1224919,0,0,0.49,22,,0,16.5,2,0,M,California
1224926,1,0,1.9,21,0.36,0,92.1,6.8,0,F,California
1224947,1,0,1.68,14,0,0,8.3,0.7,0,F,California
1224974,1,0,1.38,8,0.41,1,29.3,3,0,F,California
1225022,1,1,1.89,18,1.61,0,72.9,6.2,0,F,California
1225028,1,0,1.89,14,0.05,0,65.8,3.8,0,M,Chicago
1225086,1,0,1.89,14,0.08,0,61.4,3,0,F,New Jersey
1225121,1,1,1.89,14,0.04,0,53.7,3.3,0,F,New Jersey
1225128,1,0,1.89,11,0.05,0,70.2,6.6,0,F,New Jersey
1225130,1,1,1.89,16,1.59,0,13.4,1.4,0,F,New Jersey
1225133,1,1,1.89,18,,0,78.5,4,0,F,New Jersey
1225143,1,0,0.63,20,0,2,35.4,5.8,0,F,New Jersey
1225163,1,0,1.89,24,,0,75.6,12.1,0,F,New Jersey
1225190,1,0,2.08,17,1.73,0,41.9,1.2,0,F,New Jersey
1225202,1,1,1.46,18,0,0,69,2.4,0,F,Chicago
1225230,1,0,1.89,14,0.05,0,41.1,1.4,0,F,Chicago
1225261,1,0,1.97,14,0,0,11.7,2.4,0,F,Chicago
1225317,1,1,1.89,22,0.06,0,36.8,3,0,F,California
1225322,1,0,1.89,12,0.88,0,17.4,1.9,0,F,California
1225336,1,0,1.45,14,0,0,34.3,2.4,0,F,Chicago
1225345,1,0,1.89,14,0.05,0,19.6,1.7,0,F,Chicago
1225412,1,0,0.01,0,0,0,0,0,0,F,Chicago
1225451,1,0,1.89,14,0.08,0,7.1,0.5,0,F,Chicago
1225452,1,0,1.89,14,0.05,0,44.5,1.9,0,F,Chicago
1225467,1,1,1.89,12,0.48,0,34.6,2.7,0,F,Chicago
1225515,0,0,1.89,20,,0,26.1,2.3,0,F,Chicago
1225548,1,0,1.89,14,0.05,0,37.6,5.3,0,M,Chicago
1225597,1,1,2.7,15,1.95,0,99,8.8,0,F,Chicago
1225691,1,1,1.45,18,0,1,65.7,8.1,0,F,Chicago
1225730,1,1,1.89,20,0.08,0,16.1,1.7,0,F,Chicago
1225746,1,1,1.5,16,0,0,26,3.1,0,M,Chicago
1225747,1,0,1.89,14,0.05,0,58.3,2.3,0,F,California
1225815,1,1,0.61,18,0,0,16.9,1.3,0,F,New York
1225831,0,0,0.99,28,0,0,10.8,0.7,0,F,New York
1225877,1,0,2.04,12,,0,38.1,5.1,0,F,New York
1225882,1,1,1.12,12,0,0,62.1,16.4,0,F,New York
1225902,1,0,2.07,10,1.88,0,37.8,4.3,0,M,California
1225970,1,1,1.89,30,0.08,0,24.4,2.6,0,F,New Jersey
1225990,1,1,2.03,20,0,0,90.4,5,0,F,New Jersey
1226002,1,1,1.89,21,,0,211.6,24.2,0,F,New Jersey
1226036,1,1,1.89,20,0.05,0,40.8,4.6,0,F,New Jersey
1226038,1,0,1.83,14,,0,46.9,4.5,0,M,Chicago
1226072,1,1,1.89,53,0.06,0,13.7,2.2,0,M,Chicago
1226096,1,1,1.68,14,0,0,13,1.7,0,M,Chicago
1226100,1,1,1.89,20,0.03,0,33.3,3.2,0,M,Chicago
1226108,1,0,1.89,14,0.1,0,299.7,79.1,0,F,Chicago
1226153,1,1,1.89,28,0.08,0,380.4,43.2,0,F,California
1226285,1,0,1.89,14,0.05,0,9,0.3,0,F,New York
1226286,1,1,1.89,44,0.04,0,142.6,436.6,0,F,New York
1226346,1,1,1.89,20,0.07,0,84.6,8.3,0,F,Chicago
1226352,1,0,1,22,0,0,7.8,0.5,0,M,Chicago
1226372,1,1,1.39,24,0,0,95.8,12,0,F,New York
1226373,1,1,1.19,22,0,2,81.5,29.8,0,F,New York
1226380,0,0,0.95,13,0,0,5.4,0.5,0,F,New Jersey
1226386,1,0,1.89,14,0.08,0,13.6,1,0,F,New Jersey
1226423,1,1,1.89,20,0.08,0,82.4,4.1,0,F,New Jersey
1226429,1,1,1.89,20,0.05,0,22.9,2,0,F,New Jersey
1226430,1,1,1.95,10,0,0,0,0,0,F,California
1226475,1,1,1.17,26,,0,33.8,7.1,0,F,California
1226476,0,0,1.89,25,0.06,0,148.5,4.2,0,M,New York
1226529,1,0,1.88,14,0.09,0,37,3.3,0,F,New York
1226547,1,1,1.32,15,0,0,68.1,7.5,0,F,New York
1226576,1,0,1.98,55,,0,90,25.7,0,F,New York
1226577,1,0,1.88,14,0.01,0,69.3,12.4,0,F,New York
1226594,1,0,1.88,22,0.05,0,79,6.9,0,F,New York
1226602,1,1,1.88,20,0.06,1,4.2,0.2,0,F,New York
1226604,1,0,1.9,22,0,0,51.1,4.2,0,F,New York
1226608,1,1,1.88,20,0.06,0,77.8,8.1,0,F,New York
1226677,1,1,1.88,50,0.29,0,125,10.4,0,F,New York
1226685,1,1,1.88,14,0.06,0,28.2,1.8,0,F,New York
1226687,1,0,1.88,14,0.05,0,47,2,0,M,Chicago
1226701,1,0,1.88,14,0.09,1,174.4,14.5,0,M,Chicago
1226719,1,0,1.88,14,0.07,0,39.7,4.1,0,M,Chicago
1226734,0,0,1.88,28,0.48,0,5.8,0.5,0,M,California
1226777,1,1,1.88,20,0.09,2,60.3,6.6,0,M,California
1226797,1,0,1.2,14,0,0,21.9,1.2,0,M,California
1226812,1,1,1.88,20,0.06,0,12.7,2.3,0,M,California
1226851,1,1,1.88,20,0.21,0,90.5,27.1,0,F,Chicago
1226870,1,1,1.88,28,0.06,0,45.5,5.4,0,F,Chicago
1226961,1,0,1.88,14,0.09,1,20.9,2.3,0,M,Chicago
1226978,1,0,1.88,14,0.06,0,5.5,1.7,0,F,California
1227003,1,0,0.88,13,0,0,9.2,0.7,0,F,New York
1227017,1,1,1.86,20,0,0,40.1,2.2,0,F,California
1227034,1,1,1.88,44,0.09,0,149.7,12.3,0,M,Chicago
1227052,1,0,0.31,12,0,0,28.2,3.9,0,M,New York
1227062,1,0,1.88,14,0.07,2,179.5,10.7,0,M,New York
1227103,1,1,1.88,28,0.06,0,67.6,3.6,0,M,New York
1227107,1,0,1.88,50,0.08,0,84.1,12,0,F,Chicago
1227136,1,0,1.88,14,0.09,0,116.1,8.6,0,F,Chicago
1227160,1,0,1.85,14,0,0,52.7,9.2,0,F,Chicago
1227161,1,0,1.12,22,0,0,55.2,7.5,0,F,Chicago
1227163,1,1,1.88,14,0.08,0,3.4,0.2,0,F,Chicago
1227176,1,1,1.27,30,0,0,71.7,7,0,F,Chicago
1227179,1,0,1.88,14,0.06,0,55.8,1.4,0,F,Chicago
1227209,1,1,1.88,20,0.09,1,97.7,11.8,0,F,Chicago
1227220,1,0,1.88,14,0.06,0,62.2,3.4,0,M,Washington DC
1227289,1,1,1.77,20,0,0,30.5,4.4,0,M,Washington DC
1227307,1,0,2.02,14,0,0,60.3,5.7,0,M,Washington DC
1227329,1,0,0.46,14,0,1,17.2,1,0,M,New Jersey
1227348,1,0,1.88,14,0.06,0,23.1,0.7,0,M,New Jersey
1227381,1,0,1.88,14,0.07,0,13.9,3.8,0,M,New Jersey
1227389,1,0,1.88,14,0.07,0,6.8,0.5,0,M,California
1227426,1,1,1.88,20,0.08,0,277.6,8,0,F,Washington DC
1227445,0,0,1.9,58,0,3,228.6,37.9,0,M,California
1227471,1,1,1.88,24,1.05,0,51.1,16.3,0,M,California
1227483,1,0,0.03,26,0,0,0.1,0,0,M,California
1227495,1,0,2.22,17,,0,23.9,2.7,0,F,Chicago
1227518,1,0,2.59,26,1.31,0,30.5,1.5,0,F,Chicago
1227520,1,1,1.88,20,0.06,0,35.2,2.7,0,F,Chicago
1227532,1,0,1.88,14,0.06,0,98.4,7.5,0,F,Chicago
1227540,0,0,1.27,20,0,0,35.1,3.1,0,F,Chicago
1227569,1,0,1.88,14,0.09,0,177.3,13.5,0,F,Chicago
1227580,1,0,1.88,22,0.09,0,103.5,35.4,0,M,New York
1227626,1,0,1.87,8,,0,19.8,1.4,0,M,New York
1227631,1,0,0.52,12,0.92,0,41.4,4.3,0,F,Chicago
1227641,1,0,1.88,22,0.01,1,57.8,3.3,0,F,Chicago
1227721,1,0,1.88,14,0.06,0,177.4,14.7,0,F,Chicago
1227728,1,0,1.57,14,0,0,53.6,6.9,0,F,Chicago
1227736,1,0,0.79,14,0.98,0,10.6,1.6,0,F,California
1227742,1,1,1.88,13,0.06,0,21.7,2.1,0,F,New York
1227746,1,1,1.88,20,0.08,0,213.2,10.5,0,F,New York
1227779,1,0,1.88,14,0.06,0,148.1,8.8,0,F,New York
1227788,1,0,1.88,14,0.09,0,18.5,2.5,0,M,California
1227790,1,1,2.19,43,,0,94.1,8.5,0,M,California
1227832,1,1,1.88,20,0.07,0,39.9,3.5,0,F,Chicago
1227837,1,0,1.88,22,0.09,0,25.4,1.8,0,F,Washington DC
1227848,1,0,1.88,22,0.06,0,47.5,2.4,0,F,Washington DC
1227864,1,0,1.47,14,0,0,20.6,1.2,0,F,Washington DC
1227910,1,0,0.53,14,1.26,0,52.6,2.3,0,F,Washington DC
1227911,1,0,1.88,19,1.81,0,55,9.6,0,F,New York
1227949,1,0,1.88,22,0.09,0,57.6,7.6,0,M,Chicago
1227969,1,0,0.77,10,0,0,45.1,2.5,0,M,Chicago
1227975,1,0,0.34,16,0,0,29.2,3.6,0,M,Chicago
1227977,1,1,1.88,44,0.06,0,96.1,1.8,0,M,New Jersey
1227983,1,0,1.05,14,0,0,56,3.5,0,M,New Jersey
1228071,1,0,1.88,25,0.41,0,50.4,2.2,0,M,New York
1228076,1,0,1.88,14,0.09,0,53.2,4.2,0,F,New York
1228084,1,1,1.88,20,0.07,0,52,2.6,0,F,California
1228097,1,1,1.88,22,1.26,0,8.1,1.2,0,F,California
1228104,1,0,1.88,14,0.09,0,115.4,10.9,0,F,Chicago
1228109,1,1,1.88,20,0.07,0,40.7,1.9,0,F,Chicago
1228144,1,1,1.88,20,0.07,0,19,1.3,0,F,Chicago
1228154,1,0,0.24,16,0,0,2.7,0.1,0,F,Chicago
1228156,1,1,1.37,25,0,0,5.3,2.5,0,F,Chicago
1228162,1,0,1.88,14,0.09,0,94.8,13.2,0,F,Washington DC
1228171,1,1,1.88,14,0.09,0,14.9,0.6,0,F,Washington DC
1228174,1,0,1.88,14,0.09,0,26.8,3.3,0,F,Washington DC
1228191,1,0,1.88,38,1.06,0,222.7,7.5,0,M,New York
1228243,1,1,0.85,17,0,0,90.7,5.1,0,F,New Jersey
1228265,0,0,1.88,25,0.28,0,7.3,0.8,0,F,New Jersey
1228304,1,1,1.88,28,0.06,0,191.6,6.3,0,M,New York
1228313,1,1,1.88,15,1.18,0,91.3,3.2,0,F,California
1228315,1,0,0.9,22,0,0,57.2,2,0,F,California
1228342,1,1,1.97,20,0,0,43.8,4.3,0,F,California
1228344,1,0,1.97,14,0,1,16,1.3,0,F,California
1228354,1,0,1.88,14,0.09,0,42,3.4,0,F,California
1228374,1,1,1.88,24,0.08,0,104.4,7.2,0,F,California
1228403,1,0,0.8,14,0.72,0,74.1,4.8,0,F,California
1228453,1,0,1.98,14,,0,11.2,1,0,F,California
1228462,1,0,2.15,11,1.77,0,3.4,0.5,0,F,California
1228463,1,1,1.88,14,0.08,0,9.1,0.5,0,F,Chicago
1228509,1,0,1.88,22,0.06,0,36.9,1.7,0,F,New York
1228510,1,1,0.44,16,0,0,9.5,0.4,0,F,New York
1228519,1,0,1.88,22,0.02,0,76.2,5,0,F,New York
1228571,1,0,1.88,22,0.09,0,122.6,7.2,0,F,New York
1228585,1,1,1.88,16,1.81,0,87.6,5.9,0,F,New York
1228658,1,0,1.88,14,0.09,0,25.7,3.1,0,F,New York
1228702,1,0,1.88,14,0.07,0,28.2,0.9,0,F,New York
1228758,1,0,1.88,14,0.09,0,55.3,2.7,0,F,New York
1228762,1,1,1.88,39,0.02,0,100.9,18.6,0,F,New York
1228773,0,0,0.3,22,0,0,23.3,2.4,0,F,California
1228796,1,1,1.88,20,0.09,1,182.4,18.3,0,F,New Jersey
1228804,1,1,1.88,21,1.75,0,95.3,9.4,0,F,New Jersey
1228814,1,0,1.88,14,0.09,0,53.3,2.6,0,F,New Jersey
1228858,1,0,1.88,14,0.09,0,25.5,4.3,0,F,New Jersey
1228897,1,1,1.88,20,0.02,0,17.6,0.9,0,F,New York
1228949,1,0,0.75,47,,0,56.9,2.2,0,F,New York
1229000,1,1,1.88,44,0.1,0,107.8,12.7,0,F,Washington DC
1229011,1,1,1.98,14,,0,44.5,3.6,0,F,Chicago
1229048,1,0,1.88,14,0.1,0,72.6,5,0,F,Chicago
1229056,1,1,2.31,23,1.3,1,117.3,5.4,0,F,New Jersey
1229087,1,0,0.57,13,0,0,31.8,1.9,0,F,Chicago
1229094,1,1,1.88,20,0.1,0,29.8,4.7,0,F,Chicago
1229120,1,0,1.88,22,0.07,0,12.4,2.5,0,F,Chicago
1229136,1,0,2.19,29,1.92,0,93.7,6.8,0,F,Chicago
1229144,1,0,1.88,22,0.07,0,74.3,4.8,0,M,Chicago
1229227,1,1,1.88,14,0.07,0,64.9,6,0,F,California
1229245,1,1,1.97,14,0,0,0.4,0,0,F,California
1229289,1,0,0.43,11,0,0,12.9,1.2,0,F,California
1229309,1,0,1.88,14,0.08,0,1.9,0.3,0,F,California
1229359,1,1,2.43,15,1.49,0,44.8,1.7,0,M,California
1229371,1,0,1.88,14,0.1,0,58,4.7,0,M,California
1229379,1,0,1.88,14,0.07,0,18.5,1.1,0,M,California
1229398,0,0,0.45,35,,1,87.7,7.8,0,M,California
1229422,1,0,1.88,14,0.1,0,4.8,0.9,0,M,California
1229439,1,0,1.88,14,0.08,0,6.9,1.1,0,M,California
1229440,1,0,1.88,10,0.1,0,54.2,3.3,0,M,California
1229451,1,1,1.88,20,0.07,0,65.8,3.8,0,M,California
1229466,1,0,0.5,12,0,0,37.4,6.3,0,M,Chicago
1229483,1,0,1.88,14,0.08,0,36.3,12.2,0,F,California
1229488,1,0,1,14,0,0,12.7,1.6,0,F,California
1229491,1,1,1.1,17,0,0,8.7,1.1,0,F,California
1229515,1,0,0.6,10,0,0,7.4,0.4,0,F,California
1229524,1,0,1.32,25,0,0,65.6,7.1,0,F,California
1229527,1,1,1.88,22,0.1,0,16.6,2.7,0,F,California
1229568,1,0,2.54,0,,0,0,0,0,F,California
1229581,1,1,2.31,0,,0,0,0,0,M,Chicago
1229593,1,0,1.87,14,0.1,1,127.1,5.8,0,F,Washington DC
1229625,1,1,1.2,20,0,4,20.4,2.4,0,F,Washington DC
1229654,1,1,1.87,28,0.06,0,85,5.4,0,F,New York
1229689,1,0,1.87,14,0.1,0,16,1.1,0,F,New York
1229692,1,0,1.87,14,0.07,0,33.7,2.2,0,F,California
1229712,1,0,1.56,14,0,0,20.6,2,0,F,New York
1229767,1,0,1.95,22,0,1,13.8,0.8,0,F,New York
1229788,1,0,1.87,14,0.07,0,22.4,3.4,0,F,New York
1229826,1,1,1.87,20,0.1,0,50.1,3.5,0,M,Chicago
1229898,1,0,1.87,22,0.09,0,49.4,11.7,0,M,Chicago
1229902,1,1,1.87,20,0.1,0,6.1,0.4,0,M,Chicago
1229912,1,0,1.87,14,0.07,0,4,1.9,0,F,New Jersey
1229917,1,1,1.87,14,0.07,0,7.9,0.3,0,F,New York
1229936,0,0,1.87,56,,0,74,5.8,0,F,New York
1229945,1,0,1.87,14,0.07,0,38.4,2.2,0,F,New York
1229950,0,0,1.87,24,,0,31.6,2.3,0,F,New York
1230035,1,0,1.87,14,0.1,0,84.6,5.2,0,F,New York
1230056,1,0,2.18,22,,0,30.7,1.5,0,F,New York
1230106,1,1,1.95,20,0,0,15.1,0.6,0,F,New York
1230120,1,1,1.87,20,0.07,1,31.1,3.6,0,F,California
1230125,1,1,2.54,42,,0,31.2,2.2,0,F,Chicago
1230146,1,0,1.87,14,0.07,0,10,1.5,0,F,Chicago
1230149,1,0,1.87,22,0.07,0,42.2,4.6,0,M,California
1230152,1,1,1.87,20,0.07,0,103.3,6.7,0,M,California
1230173,1,0,1.74,12,,0,0,0,0,M,California
1230188,1,1,1.87,34,0.31,3,42.3,1.8,0,M,California
1230189,1,0,1.87,14,0.1,0,41.4,4,0,F,New York
1230196,1,0,1.87,14,0.07,0,32.2,3,0,F,New York
1230213,1,1,1.87,20,0.08,0,76.1,7.3,0,F,New York
1230228,1,1,1.87,14,0.1,0,22.2,0.9,0,M,California
1230257,1,1,1.87,20,0.1,0,7.9,0.9,0,M,California
1230312,1,0,1.87,14,0.09,0,4.7,1.1,0,F,New York
1230326,1,1,1.87,20,0.08,0,27.6,1.7,0,F,New York
1230331,1,0,2.6,19,1.45,0,80.6,4.3,0,F,New York
1230360,1,0,1.87,14,0.07,0,3.5,0.7,0,M,California
1230391,1,0,1.87,22,0.1,0,136.4,22.4,0,M,California
1230406,1,1,1.51,19,0,0,48,3.7,0,F,Chicago
1230422,1,0,1.87,14,0.09,1,55.5,10.7,0,F,California
1230424,1,0,1.87,14,0.1,0,40.3,3.7,0,F,California
1230438,1,0,1.87,30,0.98,0,254.7,15,0,M,Chicago
1230473,1,0,1.87,14,0.07,0,92.4,6,0,F,Chicago
1230506,1,0,1.87,14,0.07,0,11.5,1.1,0,F,Chicago
1230522,1,0,1.87,14,0.1,0,32.6,5.2,0,F,New York
1230542,1,0,1.87,14,0.07,0,30.8,1.1,0,F,New York
1230564,1,1,1.87,20,0.07,0,20,3.9,0,M,California
1230613,1,1,1.87,20,0.06,0,57.5,3.9,0,M,California
1230635,1,0,1.87,14,0.08,0,142.6,15.4,0,F,New Jersey
1230678,1,0,0.99,14,0,0,5.8,1.9,0,F,New Jersey
1230685,0,0,1.41,32,,1,36.7,4,0,F,Chicago
1230692,1,0,1.97,14,0,0,13.8,0.7,0,F,California
1230700,0,0,0.01,0,0,0,0,0,0,M,Chicago
1230703,1,1,1.87,20,0.07,0,21.7,1.6,0,M,New York
1230709,1,1,2.7,17,1.22,0,82.7,5.2,0,M,New York
1230720,1,0,1.87,14,0.09,0,27.2,4.4,0,F,Chicago
1230738,0,0,1.87,55,,0,198.8,11.4,2,F,Chicago
1230740,1,1,1.87,20,0.1,0,71.4,7.4,0,F,Chicago
1230749,1,0,0.83,20,0,0,55.7,3.1,0,F,Chicago
1230763,1,0,1.87,14,0.07,0,10.4,0.5,0,F,Chicago
1230829,1,0,1.98,14,,0,44.8,3,0,M,California
1230840,1,0,2.73,24,1.19,0,37.3,4,0,M,New York
1230846,1,0,1.87,30,0.08,0,247.9,12.2,0,M,New York
1230848,1,1,0.76,42,0,1,117.3,9.1,0,M,New York
1230850,1,0,1.87,12,0.9,0,52.4,3.9,0,M,Chicago
1230884,1,0,1.87,14,0.1,0,38.2,2.7,0,F,Chicago
1230887,1,0,1.84,6,0,0,0,0,0,M,California
1230914,1,0,1.87,14,0.1,0,0.1,0,0,M,New Jersey
1230929,1,1,2.01,15,,0,41.7,3.3,0,M,New York
1230930,1,0,1.87,14,0.1,0,25.7,3.9,0,F,New York
1230942,1,0,1.46,15,0,1,65,23.7,0,F,New York
1230948,1,0,1.16,14,0,0,12,1.6,0,F,New York
1230949,1,1,1.87,20,0.07,0,28.9,3.2,0,M,Chicago
1230974,1,0,1.87,14,0.07,1,122.8,11.7,0,M,Chicago
1230978,0,0,0.74,44,0,0,112.8,21.1,0,M,Chicago
1231012,1,0,1.62,14,0,0,30.2,2.1,0,M,Chicago
1231055,1,1,1.99,20,,0,56.2,7.3,0,F,Washington DC
1231069,1,1,1.87,20,0.03,0,29.4,1.5,0,M,Chicago
1231082,1,1,2.23,14,1.55,0,6,0.5,0,F,Chicago
1231132,1,1,1.87,34,0.3,0,60.7,7,0,F,Chicago
1231164,1,1,1.87,20,0.08,0,75.7,9.5,0,F,Chicago
1231188,1,0,1.87,22,0.09,0,30.2,1.8,0,F,California
1231206,1,1,1.87,22,1.69,0,76.8,3.9,0,M,California
1231222,1,0,0.76,14,0,1,64.3,4.9,0,M,California
1231227,1,0,1.87,14,0.08,0,65,3.6,0,M,California
1231245,1,0,1.87,14,0.11,0,67.4,4.4,0,M,California
1231256,1,1,1.87,34,0.32,0,43.3,3,0,F,New York
1231303,1,1,1.87,20,0.1,0,25.2,25.3,0,F,Chicago
1231319,1,1,0.8,20,0,0,66.4,3,0,M,California
1231325,1,1,1.87,20,0.05,0,36.8,1.5,0,M,California
1231384,1,0,1.87,14,0.11,0,24.9,1.5,0,M,California
1231416,1,0,1.98,14,,0,41.4,2.7,0,M,California
1231426,1,0,1.87,14,0.08,0,108,28.9,0,F,Chicago
1231457,1,1,1.97,20,0,0,51.6,2.5,0,M,Chicago
1231567,1,0,1.87,14,0.11,0,17.3,2.1,0,M,Chicago
1231569,1,1,1.87,20,0.08,0,24.2,1,0,M,Chicago
1231581,1,1,1.87,14,0.08,0,33.2,4.7,0,F,New Jersey
1231610,1,0,1.87,14,0.08,0,55.8,6.1,0,F,Chicago
1231652,1,0,1.87,14,0.08,0,52.4,3.6,0,F,New York
1231695,1,1,1.02,21,0,0,18.3,0.9,0,F,Chicago
1231713,1,1,2.59,21,1.33,1,155.4,10.9,0,F,California
1231718,1,0,0.44,12,0.4,0,45,3.8,0,F,California
1231799,1,0,1.87,14,0.08,0,38.4,2.7,0,F,California
1231833,1,0,1.87,11,0.54,0,2.7,0.1,0,M,New York
1231848,1,0,1.87,10,0.08,0,46.4,1.6,0,M,New York
1231861,1,0,1.15,19,0,0,45.5,3.7,0,F,Chicago
1231875,1,1,1.87,16,1.59,0,45.3,4.2,0,F,New York
1231883,1,1,1.87,20,0.11,0,55.2,8.8,0,F,New Jersey
1231913,1,0,0.91,14,0,0,8.1,2.6,0,M,Chicago
1231926,1,0,1.98,14,,0,19.3,1,0,F,Chicago
1231932,1,0,1.87,10,0.07,0,14.9,7.5,0,F,Chicago
1231939,1,0,2,12,,0,39.6,2,0,F,Chicago
1231941,1,0,1.98,14,,0,52.8,4.3,0,F,Chicago
1231944,1,0,1.87,14,0.08,0,15.5,1.4,0,M,New York
1231967,1,1,1.87,20,0.11,0,13.8,0.7,0,F,California
1231972,1,0,1.87,14,0.08,0,125.3,5.7,0,F,New Jersey
1231975,1,1,1.87,13,1.57,0,4.8,0.5,0,F,New York
1231979,1,0,1.87,14,0.11,0,22.5,5.3,0,F,California
1232034,0,0,1.3,30,,0,20,2,0,M,Chicago
1232075,1,0,1.87,14,0.08,0,41.4,1.5,0,F,New York
1232127,1,0,1.86,14,0.11,0,66.2,5.6,0,M,New York
1232130,1,0,1.86,22,0.08,1,74.8,4.7,0,F,Chicago
1232157,0,0,1.25,14,,0,0,0,0,M,Chicago
1232189,1,1,1.86,34,0.31,1,294.3,17.3,0,M,California
1232198,1,0,1.86,14,0.08,0,15.4,1.7,0,M,California
1232202,1,0,1.86,14,0.08,0,29.3,5.3,0,M,Chicago
1232209,1,0,1.86,22,0.08,0,72.2,4.1,0,F,Washington DC
1232221,1,1,1.86,20,0.08,0,33.6,2.5,0,F,Washington DC
1232251,1,0,1.98,22,,0,0,0,0,F,Chicago
1232288,1,0,1.97,14,0,0,100.6,10.7,0,M,New York
1232290,1,1,1.86,44,0.11,1,252,22,0,M,New York
1232329,1,1,1.86,20,0.09,0,11.5,0.5,0,F,New York
1232338,1,0,2.61,18,1.31,0,45.8,1.9,0,F,California
1232351,1,0,1.54,14,0,0,21.5,4.1,0,F,New York
1232364,1,1,2.22,32,0,0,14.8,3.6,0,F,California
1232385,1,0,1.86,54,0.06,0,110.7,6.3,0,F,New Jersey
1232406,1,0,1.86,14,0.11,0,68.4,6.3,0,F,Chicago
1232478,1,1,0.27,15,0,0,43.5,3.7,0,F,California
1232479,1,0,1.86,14,0.08,0,2.5,0.2,0,M,California
1232494,1,0,1.86,21,,0,17.4,2.2,0,F,California
1232514,1,1,1.86,16,1.84,0,34,3.4,0,F,New York
1232532,1,1,1.16,20,0,0,31.1,3.9,0,M,Chicago
1232553,1,0,0.84,9,0,0,12.6,0.3,0,M,Chicago
1232564,1,1,2.53,13,1.44,0,26.5,2.4,0,F,Chicago
1232581,1,0,1.86,10,0.1,0,40.6,3.1,0,F,Chicago
1232593,1,1,1.86,22,0.04,0,118.5,12,0,F,New York
1232603,1,0,1.86,14,0.11,0,5.9,0.3,0,M,New York
1232630,1,0,1.86,14,0.11,0,82.8,6.9,0,F,New Jersey
1232642,1,0,0.24,14,0,0,20.9,1.9,0,F,New Jersey
1232670,1,0,2.59,21,1.32,2,52.9,8.7,0,F,New York
1232674,1,1,1.86,20,0.08,0,29.7,1.8,0,F,Chicago
1232677,1,0,0.17,12,0,1,51.8,3.7,0,F,Chicago
1232687,1,0,1.86,22,0.07,0,32,4,0,F,New York
1232843,1,0,1.86,14,0.08,0,39.7,2.6,0,F,Washington DC
1232844,1,0,1.86,21,0.08,0,84.2,4.3,0,F,California
1232858,1,0,0.92,1,0,0,0,0,0,F,Chicago
1232907,1,0,1.97,14,0,0,26.8,0.8,0,M,Chicago
1232927,1,0,1.86,14,0.09,0,17.5,2,0,F,New York
1232940,1,1,1.86,20,0.08,0,33.2,5.9,0,F,Chicago
1232946,1,0,1.86,22,1.07,0,25.6,2.2,0,F,Chicago
1232949,1,0,1.98,14,,0,23.5,2.1,0,F,Chicago
1232979,1,1,0.86,0,0,0,34,5,0,M,California
1233008,1,1,0.86,0,0,0,12.2,1.8,0,F,New Jersey
1233037,1,0,1.37,55,0,0,54.9,18.8,0,F,Chicago
